Id,PostId,Text,CreationDate,UserId
2716,1441,+1 for finding stuff that I gave up on :),2013-02-27 05:58:21.637,475
2717,1136,Spirit of the West. I just bought the bluray version (Hans Zimmer ) and loving it.,2012-12-18 00:59:42.613,1653
2718,1366,"Not being a native speaker, but wondering: Shouldn't it be ""Rango's western reference""?",2013-02-05 04:36:38.447,773
2722,1125,But why does Slevin need to do that given that the police probably have no idea who he is (after all he has already been dead a couple of decades)?,2012-12-16 13:14:18.357,684
2723,1771,Yep - I was looking at Ford films too - +1 for the detective work ;),2013-05-31 05:42:58.693,1067
2724,310,Why did he do what? Kill Nick Fisher? Or place the body?,2012-02-27 14:21:29.047,999
2726,1440,"I believe Rosamund Pike's character was Andromeda replacing Alexa Davalos from the first film.  On IMDB you are correct she is not listed, however she is Flixter and (I could be wrong) but I think she was listed on the credits of the film itself",2013-02-27 06:46:30.040,535
2727,480,Curiouser and curiouser.,2012-05-03 20:47:42.200,935
2730,405,"Man, this really is bugging me now. Can we rule out [L.A. Confidential](http://www.imdb.com/title/tt0119488/)?",2012-04-10 14:15:24.177,464
2731,852,never saw that movie (looks good though),2012-09-01 05:55:58.253,530
2732,552,"I must agree that a film shot in the Wichita airport wouldn't be very interesting :)  With a total of 12 gates, there's not much room for adventure.",2012-05-27 11:45:46.507,36
2733,1757,I didn't find it but have a look in these: http://tvtropes.org/pmwiki/pmwiki.php/Main/ThereAreTwoKindsOfPeopleInTheWorld http://danspira.com/meme-collection/there-are-two-kinds-of-people-in-the-world-those-who-think-there-are-two-kinds-of-people-in-the-world-and-those-who-dont/ http://www.subzin.com/search.php?q=two+of+people+in+this+world,2013-05-28 15:55:05.787,484
2735,1318,"@matt_black Whereas clues like his revolver could really happen by accident, the gravestone and newspaper clues, together with the civil war setting are pretty much obvious and sure not to happen just by accident. But you're right in that they are most probably unintentional in the way, that Sergio Leone never planned those movies to have any connection, which renders the question of chronology obsolete.",2013-01-24 07:29:08.007,271
2739,149,"Yep - starring the recently deceased Simon McCorkindale. Rick Baker did the fx, although the budget only allowed for a couple of transformations. Fun times!",2011-12-31 05:37:25.610,216
2742,1433,"Got it, thank you!",2013-02-24 21:05:31.203,1084
2743,1500,Brilliant! Like they're sending Cole back like an Adjuster or Claims Agent...,2013-03-17 03:37:05.513,1744
2744,577,"I'm not exactly sure what you're asking.  Are you asking how did he not know he was being extracted in the Hotel layer (where Mal intercepted), or how did he not know he was being extracted in the Riot layer (where he discovers the carpet is fake)?",2012-06-05 02:53:08.923,1062
2747,640,Great point! Never thought about it.,2012-06-23 03:22:09.423,1589
2749,771,Thanks for great explanation and my word of the day:  chit,2012-07-31 16:11:35.653,575
2752,693,"_Freddy vs. Jason_ (2003) and _King King vs. Godzilla_ (1962) , then. There are also countless examples on television.",2012-07-09 18:59:35.970,17
2753,26,"Television is not what I'm looking for however, as I've seen there are plenty of examples.",2011-12-01 16:04:39.367,1156
2754,1659,I've also checked a lot screencaps from this one even if they are not 7 but 11 in Rango. Should perhaps try to check the movie again.,2013-05-03 10:39:18.320,817
2755,1335,@DVK How can you quit coffee when you're a programmer? Shocking.,2013-01-28 17:25:50.573,125
2759,1384,"Interesting @TylerShads - _The League of Extraordinary Gentlemen_ actually started out in comics as a blending of characters from novels and pulps: http://en.wikipedia.org/wiki/The_League_of_Extraordinary_Gentlemen - it has covered several different eras in fiction and brings in James Bond, The Invisible Man, and many others into their comic universe. You might further be interested in Tommy Westphall's Mind: http://home.vicnet.net.au/~kwgow/crossovers.html - an effort to unify very nearly ALL television into one coherent narrative universe.",2013-02-10 17:39:07.210,591
2760,690,You'll be interested in this TVTropes page: http://tvtropes.org/pmwiki/pmwiki.php/Main/CrossOver,2012-07-08 07:14:26.617,1658
2762,255,"Ah TVTropes. I wish it was kept more upto date as the site can be interesting; example: ""Marvel Films has publicly stated that it's working its way up to an Avengers movie.""",2012-02-03 15:29:15.393,356
2764,514,Great answer.  Only thing I would change is that they caused the Duke Brothers to create the frenzy but intercepting the insider trading material and replacing it with a bogus one that had the opposite information.,2012-05-14 05:58:04.257,1396
2765,727,"The invitation states the celebration takes place on the 20th, it says nothing about what on what exact day the birthday falls. Conrad gave Nicolas his gift, the CRS voucher, on his birthday. The movie's events span the 9 days between the presentation of the voucher and the fall from the building.",2012-07-20 22:52:52.343,1231
2766,573,All TVTropes links should come with a consumer product warning about the dangers of starving to death while following links.,2012-06-04 02:24:02.370,709
2767,161,"Exactly what I was thinking of, thanks a lot! Haha I'm kind of surprised I didn't realize this before, I'm a pretty big Holmes fan. Thanks!",2012-01-03 19:36:51.783,255
2768,699,@Kevin - edited answer to include report details.,2012-07-12 07:29:55.213,765
2769,139,One of the top 5 Christmas movies of all time.,2011-12-28 18:13:13.773,143
2773,610,"While they all have separate movies, I would say your example is not a good example, as they all share the same universe and in that universe, all have appeared in the same book. After all, you (hopefully) wouldn't call the Batman movie with both the Penguin and the Riddler a crossover. What they have done that is unique (as far as I can see) is a multi-movie setup. Setting up a ""spinoff"" movie across multiple movies. I can't say what was the first movie to do this, but would find it unsuprising if it was released before 1900.",2012-06-14 21:20:22.817,297
2774,594,"Excellent answer. +1. Now, can someone explain that answer to me? :)",2012-06-09 09:26:25.663,214
2775,524,The real life story that influenced this scene: [Silver Thursday](http://en.wikipedia.org/wiki/Silver_Thursday),2012-05-16 05:49:51.263,253
2776,1046,"The ""nerd looking for revenge after powers"" and ""bad movie"" points me towards Toxic Avenger, but I don't recall lazers in that movie.",2012-11-24 21:56:31.200,36
2777,1773,+1 great explanation!,2013-05-31 15:14:22.163,1081
2782,226,"Sadly after looking at that wikipedia entry that would seem to be the film. Further, after reading the entry; I'm vaguely ashamed for ever having seen it or asking about it on SE.",2012-01-25 12:08:08.990,223
2783,633,"I'm equally guilty, I saw the thing and remembered it well enough to answer. On the positive side, I think that's the first time I've even been credited with answering a question on StackExchange.",2012-06-21 16:22:13.113,1348
2787,73,"Wow, good digging, Michael. I had a look through IMDb and got nothing... +1",2011-12-08 23:10:14.980,392
2788,1285,@Nobby Think of it this way. The Duke brothers got a copy of the injury report through illegal means before it got released to the public and vegas.  The report said that Eli Manning was fine and going to play in the Superbowl.  Eddie Murphy and Dan akroyd intercepted the copy and replaced it with one that said Manning was hurt and definitely out.  Duke Brothers started betting against the giants and everyone saw what they were doing and followed suit.  The line moved and soon the Giants were getting 14 points. Then Eddie and Dan bet big on the Giants because they knew Eli was fine.,2013-01-16 19:42:45.843,8
2790,537,+1 - Very good digging.  A question and answer about a movie in the bottom 100 of the IMDB - lol.,2012-05-20 17:22:25.177,932
2793,531,"But I don't understand American Football. Just kidding - cheers, Kevin.",2012-05-16 23:40:45.507,1739
2800,1781,"Actually, it's been enlightening digging this stuff up - humbling too, as I was taught all this stuff years ago in film school and have subsequently forgotten it all :)",2013-06-02 11:52:05.960,420
2804,1345,"Here was Tyson's opinion on the matter, causing him to contact Cameron - _""There she is looking up. There is only one sky she should have been looking at ... and it was the wrong sky! Worse than that, it was not only the wrong sky; the left-half of the sky was a mirror reflection of the right-half of the sky! It was not only wrong, it was lazy! And I'm thinking, this is wrong.""_",2013-01-31 04:43:39.437,268
2805,561,+1 for great answer!,2012-05-31 11:48:12.213,573
2812,1229,Cool info - thanks for this! +1,2013-01-03 02:58:17.447,535
2815,1328,@atticae I enjoyed the ironic line: 'now it hit Titanic',2013-01-26 12:47:08.620,177
2816,412,"Do you count occurrences in the corresponding TV-shows (don't know if it ever happened there, long time since I watched them). If yes, you may want to edit your question to make it less *Ethan Hunt* specific. I don't think it ever happened in the movies (haven't seen the last one though).",2012-04-13 13:47:42.410,557
2817,153,"@ChristianRau he didn't refuse either.  And yes, I would make this more TV centric as there are only 4 movies in which he has accepted each mission.",2011-12-30 23:19:53.603,1137
2818,97,"@TylerShads That's what I thought. Taking only the movies into account makes a ridiculously trivial question. Othwerwise it would be quite interresting (even if not less trivial), as I always liked the shows, both the old one and the new one.",2011-12-14 08:54:19.367,933
2819,1207,It would make for an awfully short movie.,2012-12-30 05:22:01.533,1056
2821,743,"It would be easy to invent a scenario in which he refuses, but gets involved anyway.",2012-07-23 13:10:46.577,976
